縣市別,鄉鎮市區,清運方式,清運路線序號,清運路線名稱,dbid
宜蘭縣,三星鄉,沿線清運(不落地),G26620011,大隱區週日,5975823436
宜蘭縣,三星鄉,沿線清運(不落地),G26620012,福和區1，4,5852823448
宜蘭縣,三星鄉,沿線清運(不落地),G26620013,福和區2，5,5739823450
宜蘭縣,三星鄉,沿線清運(不落地),G26620014,福和區週日,5616823462
宜蘭縣,三星鄉,沿線清運(不落地),G26620015,小型道路1，5,5593823474
宜蘭縣,三星鄉,沿線清運(不落地),G26620016,小型道路2，4,5470823486
宜蘭縣,三星鄉,沿線清運(不落地),G26620017,小型道路週日,5357823498
宜蘭縣,三星鄉,沿線清運(不落地),G26620018,第五區,5234823505
宜蘭縣,大同鄉,沿線清運(不落地),G26720001,寒溪線,5098823529
宜蘭縣,大同鄉,沿線清運(不落地),G26720002,南山線,5111823517
宜蘭縣,南澳鄉,沿線清運(不落地),G27220001,南澳Ａ組線,5470823781
宜蘭縣,南澳鄉,沿線清運(不落地),G27220002,南澳B組線,5357823793
新竹縣,竹北市,沿線清運(不落地),J30220001,竹北001晚上,5111823812
新竹縣,竹北市,沿線清運(不落地),J30220004,竹北002早上,5234823800
新竹縣,竹北市,沿線清運(不落地),J30220005,竹北003晚上,5098823824
新竹縣,竹北市,沿線清運(不落地),J30220006,竹北004晚上,5975823836
新竹縣,竹北市,沿線清運(不落地),J30220007,竹北005晚上,5852823848
新竹縣,竹北市,沿線清運(不落地),J30220008,竹北006晚上,5739823850
新竹縣,竹北市,沿線清運(不落地),J30220009,竹北007早上,5616823862
新竹縣,竹北市,沿線清運(不落地),J30220010,竹北008早上,5593823874
新竹縣,竹北市,沿線清運(不落地),J30220011,竹北009晚上,5470823886
新竹縣,竹北市,沿線清運(不落地),J30220012,竹北010晚上,5357823898
新竹縣,竹北市,沿線清運(不落地),J30220013,竹北011晚上,5234823905
新竹縣,竹北市,沿線清運(不落地),J30220014,竹北012晚上,5111823917
新竹縣,竹北市,沿線清運(不落地),J30220015,竹北013晚上,5098823929
新竹縣,竹北市,沿線清運(不落地),J30220016,竹北014早上,5975823931
新竹縣,竹北市,沿線清運(不落地),J30220017,竹北015晚上,5852823943
新竹縣,竹北市,沿線清運(不落地),J30220018,竹北016早上,5739823955
新竹縣,竹北市,沿線清運(不落地),J30220019,竹北017晚上,5616823967
新竹縣,竹北市,定點清運,J30210020,竹北018早上,5593823979
新竹縣,竹北市,沿線清運(不落地),J30220021,竹北019晚上,5470823981
新竹縣,竹北市,沿線清運(不落地),J30220022,竹北020晚上,5357823993
新竹縣,竹北市,沿線清運(不落地),J30220023,竹北021晚上,5234824000
新竹縣,竹北市,沿線清運(不落地),J30220024,竹北022晚上,5111824012
新竹縣,竹北市,沿線清運(不落地),J30220025,竹北023晚上,5098824024
新竹縣,竹北市,沿線清運(不落地),J30220026,竹北024早上,5975824036
新竹縣,竹北市,沿線清運(不落地),J30220027,竹北025早上,5852824048
新竹縣,竹北市,沿線清運(不落地),J30220028,竹北026早上,5739824050
新竹縣,竹北市,沿線清運(不落地),J30220029,竹北027早上,5616824062
新竹縣,竹北市,沿線清運(不落地),J30220030,竹北028晚上,5593824074
新竹縣,竹北市,沿線清運(不落地),J30220031,竹北029早上,5470824086
新竹縣,關西鎮,沿線清運(不落地),J30620001,關西001晚上,5470824381
新竹縣,關西鎮,沿線清運(不落地),J30620002,關西002晚上,5357824393
新竹縣,關西鎮,定點清運,J30610003,關西003早上,5234824400
新竹縣,關西鎮,沿線清運(不落地),J30620004,關西004晚上,5111824412
新竹縣,關西鎮,沿線清運(不落地),J30620005,關西005晚上,5098824424
新竹縣,關西鎮,定點清運,J30610006,關西006晚上,5975824436
新竹縣,關西鎮,沿線清運(不落地),J30620007,關西007晚上,5852824448
新竹縣,新埔鎮,沿線清運(不落地),J30520001,照門區小線,5975824331
新竹縣,新埔鎮,沿線清運(不落地),J30520002,褒忠區小線,5593824379
新竹縣,新埔鎮,沿線清運(不落地),J30520003,枋寮大線,5739824355
新竹縣,新埔鎮,沿線清運(不落地),J30520004,文山大線,5616824367
新竹縣,新埔鎮,沿線清運(不落地),J30520005,五埔大線,5852824343
新竹縣,新埔鎮,定點清運,J30510006,新埔市場定點清運,5111824317
新竹縣,新埔鎮,定點清運,J30510007,新埔學校定點清運,5098824329
新竹縣,竹東鎮,沿線清運(不落地),J31020001,竹東001晚上,5739824555
新竹縣,竹東鎮,沿線清運(不落地),J31020005,竹東002晚上,5616824567
新竹縣,竹東鎮,沿線清運(不落地),J31020006,竹東003晚上,5593824579
新竹縣,竹東鎮,沿線清運(不落地),J31020007,竹東004晚上,5470824581
新竹縣,竹東鎮,沿線清運(不落地),J31020008,竹東005晚上,5357824593
新竹縣,竹東鎮,沿線清運(不落地),J31020009,竹東006晚上,5234824600
新竹縣,竹東鎮,沿線清運(不落地),J31020010,竹東007晚上,5111824612
新竹縣,竹東鎮,沿線清運(不落地),J31020011,竹東008晚上,5098824624
新竹縣,竹東鎮,沿線清運(不落地),J31020012,竹東009晚上,5975824636
新竹縣,竹東鎮,沿線清運(不落地),J31020013,竹東010晚上,5852824648
新竹縣,竹東鎮,沿線清運(不落地),J31020014,竹東011-1早上,5739824650
新竹縣,竹東鎮,沿線清運(不落地),J31020015,竹東011-2早上,5616824662
新竹縣,竹東鎮,沿線清運(不落地),J31020016,竹東012早上,5470824686
新竹縣,竹東鎮,定點清運,J31020017,竹東013早上,5593824674
新竹縣,竹東鎮,定點清運,J31020018,竹東014晚上,5357824698
新竹縣,湖口鄉,沿線清運(不落地),J30320001,湖口001晚上,5357824098
新竹縣,湖口鄉,定點清運,J30310002,湖口002-1早上,5234824105
新竹縣,湖口鄉,定點清運,J30310003,湖口002-2早上,5111824117
新竹縣,湖口鄉,定點清運,J30310004,湖口002-3早上,5098824129
新竹縣,湖口鄉,沿線清運(不落地),J30320005,湖口003晚上,5975824131
新竹縣,湖口鄉,沿線清運(不落地),J30320006,湖口004晚上,5852824143
新竹縣,湖口鄉,定點清運,J30310007,湖口005晚上,5739824155
新竹縣,湖口鄉,定點清運,J30310008,湖口006晚上,5616824167
新竹縣,湖口鄉,沿線清運(不落地),J30320010,湖口007晚上,5593824179
新竹縣,湖口鄉,定點清運,J30310011,湖口008晚上,5470824181
新竹縣,湖口鄉,定點清運,J30310012,湖口009晚上,5357824193
新竹縣,湖口鄉,定點清運,J30310013,湖口010晚上,5234824200
新竹縣,橫山鄉,沿線清運(不落地),J31220001,橫山001晚上,5098824729
新竹縣,橫山鄉,定點清運,J31210002,橫山002下午,5739824755
新竹縣,橫山鄉,沿線清運(不落地),J31220003,橫山003晚上,5975824731
新竹縣,橫山鄉,沿線清運(不落地),J31220004,橫山004晚上,5852824743
新竹縣,新豐鄉,沿線清運(不落地),J30420001,重興村埼頂村,5111824212
新竹縣,新豐鄉,沿線清運(不落地),J30420002,大山埼村,5593824274
新竹縣,新豐鄉,沿線清運(不落地),J30420003,忠孝村.松林村,5098824224
新竹縣,新豐鄉,沿線清運(不落地),J30420004,青埔村.中崙村.瑞興村,5470824286
新竹縣,新豐鄉,沿線清運(不落地),J30420005,後湖村.福興村,5975824236
新竹縣,新豐鄉,定點清運,J30410005,巿場.學校.,5357824298
新竹縣,新豐鄉,沿線清運(不落地),J30420007,上坑村.松柏村,5852824248
新竹縣,新豐鄉,沿線清運(不落地),J30420009,埔和村.坡頭村.新豐村,5739824250
新竹縣,新豐鄉,沿線清運(不落地),J30420010,上坑村.松林村.松柏村,5616824262
新竹縣,新豐鄉,定點清運,J30410011,公園.休憩區,5234824305
新竹縣,芎林鄉,定點清運,J30710001,定點清運,5739824450
新竹縣,芎林鄉,沿線清運(不落地),J30720003,1號線376-R9,5616824462
新竹縣,芎林鄉,沿線清運(不落地),J30720005,3號線646-VK,5593824474
新竹縣,芎林鄉,沿線清運(不落地),J30720006,2號線600-S2,5470824486
新竹縣,寶山鄉,沿線清運(不落地),J30820001,雙新線001晚上,5234824505
新竹縣,寶山鄉,沿線清運(不落地),J30820002,新城線002-1晚上,5111824517
新竹縣,寶山鄉,沿線清運(不落地),J30820003,新城線002-2晚上,5357824498
新竹縣,寶山鄉,沿線清運(不落地),J30820004,寶山線003-1晚上,5098824529
新竹縣,寶山鄉,沿線清運(不落地),J30820005,寶山線003-2晚上,5975824531
新竹縣,寶山鄉,沿線清運(不落地),J30820006,雙溪線004晚上,5852824543
新竹縣,北埔鄉,沿線清運(不落地),J31420001,北埔001-1晚上,5975824836
新竹縣,北埔鄉,沿線清運(未實施垃圾不落地),J31420002,北埔001-01早上,5852824848
新竹縣,北埔鄉,沿線清運(不落地),J31420003,北埔001-02晚上,5739824850
新竹縣,峨眉鄉,沿線清運(不落地),J31520001,峨嵋001早上,5593824874
新竹縣,峨眉鄉,沿線清運(不落地),J31520002,峨眉002早上,5616824862
新竹縣,尖石鄉,沿線清運(未實施垃圾不落地),J31320001,尖石001早上,5593824779
新竹縣,尖石鄉,沿線清運(未實施垃圾不落地),J31320002,尖石002早上,5470824781
新竹縣,尖石鄉,沿線清運(未實施垃圾不落地),J31320003,尖石003早上,5357824793
新竹縣,尖石鄉,沿線清運(未實施垃圾不落地),J31330004,尖石004早上,5234824800
新竹縣,尖石鄉,沿線清運(未實施垃圾不落地),J31330005,尖石005早上,5111824812
新竹縣,尖石鄉,沿線清運(未實施垃圾不落地),J31330006,尖石006早上,5098824824
新竹縣,尖石鄉,沿線清運(未實施垃圾不落地),J31320007,尖石機動路線,5616824767
新竹縣,五峰鄉,沿線清運(不落地),J31120001,五峰01早上,5234824705
新竹縣,五峰鄉,沿線清運(不落地),J31120002,五峰02,5111824717
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020015,清運路線1,5616828062
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020016,清運路線2,5593828074
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020017,清運路線3,5470828086
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020018,清運路線4,5357828098
苗栗縣,苗栗市,沿線清運(不落地),K36020019,清運路線5,5234828105
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020020,清運路線6,5111828117
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020021,清運路線7,5098828129
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020022,清運路線8,5975828131
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020023,清運路線9,5852828143
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020024,清運路線10,5739828155
苗栗縣,苗栗市,沿線清運(不落地),K36020025,清運路線11,5616828167
苗栗縣,苗栗市,沿線清運(不落地),K36020026,清運路線12,5593828179
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020027,清運路線13,5470828181
苗栗縣,苗栗市,沿線清運(未實施垃圾不落地),K36020028,清運路線14,5357828193
苗栗縣,苑裡鎮,沿線清運(不落地),K35820001,第一清運區,5593827979
苗栗縣,苑裡鎮,沿線清運(不落地),K35820002,第二清運區,5470827981
苗栗縣,苑裡鎮,沿線清運(不落地),K35820003,第三清運區,5357827993
苗栗縣,苑裡鎮,沿線清運(不落地),K35820004,第四清運區,5234828000
苗栗縣,苑裡鎮,沿線清運(不落地),K35820005,第五清運區,5111828012
苗栗縣,苑裡鎮,沿線清運(不落地),K35820006,第六清運區,5098828024
苗栗縣,苑裡鎮,定點清運,K35810007,第一定點清運區,5975828036
苗栗縣,苑裡鎮,定點清運,K35810008,第二定點清運區,5852828048
苗栗縣,苑裡鎮,定點清運,K35810009,第三定點清運區,5739828050
苗栗縣,通霄鎮,沿線清運(未實施垃圾不落地),K35730002,第二清運區,5098827929
苗栗縣,通霄鎮,沿線清運(未實施垃圾不落地),K35730003,第三清運區,5975827931
苗栗縣,通霄鎮,沿線清運(不落地),K35730004,第四清運區(日間),5852827943
苗栗縣,通霄鎮,沿線清運(不落地),K35720006,第五清運區(日間),5739827955
苗栗縣,通霄鎮,沿線清運(不落地),K35720007,第四清運區(夜間),5616827967
苗栗縣,竹南鎮,沿線清運(不落地),K35020001,111年垃圾不落地第一條收集路線,5357827393
苗栗縣,竹南鎮,沿線清運(不落地),K35020002,111年垃圾不落地第二條收集路線,5852827543
苗栗縣,竹南鎮,沿線清運(不落地),K35020003,111年垃圾不落地第三條路線,5975827436
苗栗縣,竹南鎮,沿線清運(不落地),K35020004,111年度垃圾不落地第四條收集路線,5470827486
苗栗縣,竹南鎮,定點清運,K35010004,山佳停車場,5739827555
苗栗縣,竹南鎮,沿線清運(不落地),K35020006,111年度垃圾不落地第六條收集路線,5739827450
苗栗縣,竹南鎮,沿線清運(不落地),K35020007,111年度垃圾不落地第七條收集路線,5357827498
苗栗縣,竹南鎮,沿線清運(不落地),K35020008,111年度垃圾不落地第八條收集路線,5111827412
苗栗縣,竹南鎮,沿線清運(不落地),K35020009,111年度垃圾不落地第九條收集路線,5852827448
苗栗縣,竹南鎮,沿線清運(不落地),K35020010,111年度垃圾不落地第十條收集路線,5234827505
苗栗縣,竹南鎮,沿線清運(不落地),K35020011,111年度垃圾不落地第十一條收集路線,5234827400
苗栗縣,竹南鎮,沿線清運(不落地),K35020012,111年度垃圾不落地地十二條收集路線,5593827474
苗栗縣,竹南鎮,定點清運,K35010013,中港停車場,5111827517
苗栗縣,竹南鎮,定點清運,K35010014,中正路台灣土地銀行旁空地,5098827424
苗栗縣,竹南鎮,定點清運,K35010015,龍山路與博愛街口,5616827462
苗栗縣,竹南鎮,定點清運,K35010016,大埔里公義路福龍宮牌樓南邊空地,5098827529
苗栗縣,竹南鎮,沿線清運(不落地),K35020017,110年度垃圾不落地第五條收集路線,5975827531
苗栗縣,竹南鎮,定點清運,K35010018,海口停車場,5616827567
苗栗縣,竹南鎮,定點清運,K35010019,立達停車場,5593827579
苗栗縣,頭份市,沿線清運(不落地),K35110001,巷道,5470827581
苗栗縣,頭份市,定點清運,K35110004,"6-8定點,社區車",5357827593
苗栗縣,頭份市,定點清運,K35110010,"機關,市場",5234827600
苗栗縣,頭份市,沿線清運(不落地),K35110012,"接駁,線路10",5098827624
苗栗縣,頭份市,定點清運,K35110013,定點,5975827636
苗栗縣,頭份市,定點清運,K35110014,定點,5852827648
苗栗縣,頭份市,沿線清運(不落地),K35110016,機關(二)線路4,5739827650
苗栗縣,頭份市,沿線清運(不落地),K35120017,線路12,5616827662
苗栗縣,頭份市,沿線清運(不落地),K35120018,"第1線 後庄里、合興里、文化里、中興里 收集時間表",5593827674
苗栗縣,頭份市,沿線清運(不落地),K35120019,"第11線 上埔里、興隆里、頭份里、土牛里、新華里、山下里、建國里 收集時間表",5470827686
苗栗縣,頭份市,沿線清運(不落地),K35120020,"第2線 山下里、後庄里、文化里、中興里、建國里、興隆里 收集時間表",5357827698
苗栗縣,頭份市,沿線清運(不落地),K35120021,"第10線 土牛里、新華里、上興里、下興里 收集時間表",5234827705
苗栗縣,頭份市,沿線清運(不落地),K35120022,"第3線 建國里、成功里、山下里、忠孝里、蟠桃里、自強里 收集時間表",5111827717
